username,clean_text_fix,label
Budionotaslim3,pemilihan selesai presiden wakil presiden terpilih pasangan calon prabowo gibran puas silahkan protes wadah disediakan demo silahkan rakyat pengamat individu mengatas namakan rakyat narasi provokasi serang individu hoaks mohon polisi bersangkutan amankan bikin gaduh
Kimberley_PS08,tukang hoaks fitnah teriak curang curang membuktikan kecurangannya ujung ujungnya mahkamah konstitusi pemilihan diulang gibran secetek mental takut kalah
nawibarrak,hoaks pemilihan belasan juta hoaks mencapai juta
hanendra_s,mengubah undang undang pemilihan hoaks
LebahMd36214528,kecurangan terstruktur sistematis masif diproses pemilihan kotor dievaluasi
LebahMd36214528,rakyat sanksi kecurangan kejam rangkaian pemilihan repot tinggal hadapi konsekuensi hukumnya tinggal dijogetin
RMFkaa,sepi twitter pembahasan pemilihan teriak curang penipuan penyebaran hoaks cacian makian komunitas kepentingan mari berjabat tangan membangun indonesia
polwanterkini_,hati hati berita hoaks pasca pemilihan
Pilkadanewscom,hati hati berita hoaks pasca pemilihan
CekSurveycom,hati hati berita hoaks pasca pemilihan
SugengPemimpi,komisi pemilihan menyebarkan info hoaks hasil pemilihan rapat pleno komisi pemilihan melacak akun
RayatiZenny,pendukung peduli kondisi negara kian parah akibat kebijakan serampangan jokowi pemilih emosional pemilih rasional percaya hoaks jokowi fakta penghalang kemajuan indonesia muhaimin iskandar pemilihan
TurnBackHoax,kejadian napitupulu dihalangi pendukung samsul sidak komisi pemilihan menyesatkan peristiwa berkaitan pemilihan fakta peristiwa dibagikan video selengkapnya
wwixzyy,menjadikan hak batil politik identitas serasa legawa calon presiden kalah provinsi dikasih nyata perhitungan terima bilang hoaks kasih resmi komisi pemilihan terima menyelenggarakan pemilihan anak abah
tahurinews,penjarakan oknum provokator hoaks pemilihan
hezmaan,pemilihan tolong pakai hoaks penggiringan opini ujaran kebencian lelah
iqbalanshorry,penetapan hasil pemilihan semalam serangan hoaks komisi pemilihan bertebaran
KedaiKupiSareng,hapus keterangan palsu hoaks kebakaran asrama polisi selimut kelalaian hubungan pemilihan baca
Cak_Penyon,sakit hati melulu bahas berita hoaks larinya pemilihan pendukung bodoh
gaksukaHoax,kalah pemilihan diam rumah kalah ribet
racikan_twt,info teman teman besok demo terkait pengumuman pemilihan mamaku cegah masuk kantor gimana kantor twitter sebulan masuk kantor ngeri kerusuhan semoga hoaks kebaikan kerusuhan
kurowo__fls,partai demokrasi indonesia perjuangan barisan terdepan tolak perpanjangan jabatan presiden jokowi periode penundaan pemilihan buruk sangka partai demokrasi indonesia perjuangan bos kebanyakan makan info hoaks partai demokrasi indonesia perjuangan atur jokowi salah partai golongan karya partai amanat nasional partai gerakan indonesia raya atur jokowi
GM_Warrios,hoaks pemilihan
AlvaroDiazSy,teriak pemilihan curang tebar hoaks bedanya bertindak mending legawa lucu mencela pemerintah tindakan tercela kotor belagak mengotorkan orang
hahagundulmu,makasih pemilihan riang gembira lulusan pemilihan penuh perang hoaks disadarkan pemilihan penuh warna terima kasih
EdofMaurer,mengaku partai islam kaum sapi menyebar hoaks suka perpecahan pemilihan calon dukung partai sapi kalah
dellaannissaa,pemilihan selesai terprovokasi berita hoaks
andi_hpattera,fakta hoaks semoga kedepanya takut dituduh korupsi peluru menang pemilihan
Meriah_Polsek,bhayangkara pembina keamanan ketertiban masyarakat desa kuta bayu ajun inspektur polisi eduard sembiring upaya menenangkan situasi pasca pemilihan mengedukasi berita hoaks medium sosial menciptakan situasi aman damai
kelingwardoyo,propagandis coba jalan pengumuman komisi pemilihan berharap hoaks sebarkan berdampak masyarakat hasilnya rakyat lelah mengikuti gerombolan rusuh melulu pemilihan selesai kerja menjalani hidup
_Rajawalinews,konten hoaks pasca pemilihan berisi informasi menyesatkan masyarakat diharapkan menelan mentah mentah informasi diterima medium sosial pesan berantai transgender perempuan indonesia buka rocky gerung
NyaiiBubu,komisi pemilihan umumkan hasil pemilihan ditunggu pengumuman pemenang pemilihan presiden maret pantau kamera pengawas daring yuk terjebak video video demo hoaks propagandis kredibel indonesia kacau hebat kalah demo demo dipantau
riza_ajir,bicara pakai data valid bos fakta coba bantah indikasi kecurangan pemilihan hoaks bangun terpengaruh mimpi basah orang dituduh
riza_ajir,coba bantah bukti valid indikasi kecurangan pemilihan hoaks bersih takut hak angket kritikan guru akademisi purnawirawan budayawan tokoh agama memangnya masturbasi bangun mimpi basah orang dituduh
santoz92725,hoaks dibohongi partai kalah pemilihan
bisnisbandung63,kementerian komunikasi informasi hoaks tersebar medium sosial pemilihan
CikkAtuh,setuju tolak pemilihan curang lihat video mencurigakan cenderung hoaks setuju pakai video disertai stempel valid
arahkitamedia_,tiktok menurunkan juta berita hoaks pemilihan indonesia tiktok membantu pemerintah indonesia
SatriaPreneur,logistik pemilihan salinan karbon hoaks diproses hukum
TurnBackHoax,kejahatan kecurangan terstruktur sistematis masif pemilihan februari tutupi menyesatkan konten palsu memanfaatkan momen berkaitan pemilihan fakta video dibagikan relatif mudah templat ditemukan
andiaweka,lihat videonya mata normal tarik kemarin koar pemilihan presiden menang kalah koar pemilihan curang pengaruh menjelekkan pemerintah politisi konsisten bikin hoaks lakukan
AhmadSumitro,menyebar hoaks terkapar olah hasil pemilihan
nanahazelia,menyangka medium menyebar hoaks politik pemilihan ditunggu patuh aturan dewan pers
detikcom,kementerian komunikasi informasi hoaks terkait pemilihan mencapai hoaks diturunkan kebisingan ruang digital diisi propagandis
dellaannissaa,waspada berita hoaks pasca pemilihan
febri4r,pemilihan amerika pemilihan indonesia segi narasi hoaks medium berita penggiringan opini negatif publik salah pasangan calon pembunuhan karakter
TurnBackHoax,video surya paloh mencium tangan jokowi klaim jabatan faktanya video asli kaitan pemilihan momen surya paloh mencium tangan jokowi perayaan ulang partai partai nasional demokrat berlokasi jiexpo kemayoran
jeungkook_97,hoaks pemilihan
PolsekCibadak,lawan hoaks pemilihan cek kebenaran informasi kepolisian negara republik indonesia
militan_nkri,silahkan kritik gugat hasil pemilihan bukti saksi palsu berhadapan hukum terkena pasal berlapis hoaks fitnah undang undang informasi transaksi elektronik pencemaran nama lihat bambang versus saksi palsu
humaspoldajbr,lawan hoaks pemilihan cek kebenaran informasi kepolisian negara republik indonesia
Jurdil625,pidana terkait pemilihan dikenakan undang undang informasi transaksi elektronik menyebarkan hoaks hukuman mati dihukum pelanggaran pasal undang undang dasar salinan karbon
twococolate,faktanya globalpun selamat presiden kenyataannya negara kesatuan republik indonesia selamat kesuksesan pemilihan demokrasi global semudah percaya hoaks lawan politik penyelidikan seksama notabene agen informasinya
NcangBeni,kementerian kominukasi informatika gambar hoaks nyata gelar jokowi lengser perusak demokrasi pemilihan curang hutang dinasti keluarga orde pengkhianat partai demokrasi indonesia perjuangan politisasi bantuan sosial pembohong rakyat
bluepoison18J,kawanan bersatu jaga persatuan kesatuan pasca pemilihan termakan hoaks lawan provokasi
jarudin59,kalah kecurangan pemilihan terstruktur sayang seribu sayang pernak data fakta kecurangannya terkesan informasi hoaks
jarudin59,kecurangan pemilihan terstruktur sayang seribu sayang pernak data fakta kecurangannya terkesan informasi hoaks
definpamungkas1,mari jaga informasi hoaks terkait pemilihan tunggu pengumuman resmi komisi pemilihan
definpamungkas1,termakan hoaks provokasi pemilihan
OposisiCerdas,sentil henry yosodiningrat haidar alwi bikin hoaks pemilihan
RuangBeritaKita,terpengaruh isu hoaks tunggu hasil resmi komisi pemilihan
TurnBackHoax,video penangkapan pencoblos gelap makassar berkaitan pemilihan faktanya video penangkapan pencoblos gelap kejadian pemilihan video kaitannya pemilihan
TurnBackHoax,suara ganjar mohammad mahfud mahmodin drastis februari informasi menyesatkan faktanya perolehan suara pemilihan pasangan calon ganjar pranowo mohammad mahfud mahmodin posisi ketiga perolehan suara presentase maret
TurnBackHoax,kepala desa diamuk massa kecurangan pemilihan faktanya video unggahan youtube televisi februari kejadian pengeroyokan warga kepala desa halmahera selatan maluku utara disebabkan
TurnBackHoax,penghitungan suara dihentikan kecurangan pemilihan terbongkar informasi menyesatkan faktanya video berisi gabungan cuplikan video berbeda ditambahi narasi menyesatkan selengkapnya
mutajir_mohamat,pidanakan komisi pemilihan menyebarkan hoaks informasi palsu menyembunyikan kejahatan pemilihan publik
pri_rakhman,putaran logikanya hasil hoaks kecurangan curang sanksi diskualifikasi kecurangan berulang anies baswedan lolo putaran bilang pemilihan selesai
rayhan_yuda_pra,kabar hoaks pengalihan isu kecurangan pemilihan
gwynethiraadong,waspadai hoaks pasca pemilihan pesan kepala kepolisian sektor tingkir polisi salatiga
ThatSun510,apresiasi berani menggugat komisi pemilihan mengakui informasi sifatnya terbuka publik rahasia negara mari dukung transparansi pemilihan berhenti sebar hoaks penggiringan opini suka sepakat silahkan bodoh
CisaatKota,kepolisian negara republik indonesia tegaskan informasi ketidaknetralan kepala kepolisian negara republik indonesia pemilihan hoaks
sukimayy_,waspadai hoaks pasca pemilihan pesan kepala kepolisian sektor tingkir polisi salatiga
Taqwa_10,peristiwa pemilihan momen seleksi alam jeli memilah berita suka membagikan hoaks ikutan momen bilang dewasa grup pertemanan salah satunya momen pemilihan
dewimajid4,sedih pujaannya sang pembohong fakta hoaks undang membahas kebobrokan penyelenggaraan pemilihan direzim jokowi komunis laknatullah kezaliman musnah kebenaran menang
TheEagle_BEN,salah staf kementerian sekretariat negara republik indonesia kode pemilihan berani menulisnya takutnya bilang hoaks maunya umumkan kode publik rakyat sabar mendengar kabar bahagia
TedInvestigasi,hoaks omong kosong beredar sidang kemarin sengketa informasi pemilihan yayasan versus komisi pemilihan pengumuman resmi pemohon sengketa pokok hasil sidang
mirdi77,langsung deklarasi selebrasi pemilihan tangkap mengumumkan berpihak menang hoaks merusak bodoh tangkap kolam bilang dicurangin terstruktur sistematis masif bukti hayok perbaiki dukung hak angket
ANDALASHUSNI,diakui komisi pemilihan kemarin bilangnya hoaks roy suryo dilaporkan badan reserse nasional menyebarkan berita hoaks menduga kerjasama tim alibaba hitungan pemilihan komisi pemilihan jakarta tinggal salin tempel komisi pemilihan
KompasTV,berita hoaks rekapitulasi pemilihan
KompasTV,berita hoaks komisi pemilihan memajukan jadwal penetapan hasil pemilihan februari
edgar_adhi63924,gimana pemilihan kalah telak rakyat perubahan jurus keluarkan hoaks fitnah menjelekkan jokowi dikeluarkan rakyat pilih
sellamoore,tanggal maret komisi pemilihan umumkan hasil rekapitulasi suara pemilihan sabar terprovokasi hoaks
yogialdino,bukti silahkan adukan koar mending menuduh hukuman pemilihan cuman ajang mencari viral suka menyebar hoaks
PancasilaBumi,hoaks provokasi terkait pemilihan marak waspada
i_bersatu,waspada hoaks mudah terprovokasi pemberitaan pemilihan
polreslahat,waspada penyebaran hoaks masyarakat cerdas memilih memilah informasi pasca pemilihan
TedInvestigasi,persidangan sengketa keterbukaan informasi gugatan kecurangan pemilihan kontrak alicloud otomatis jaringan negeri alicloud pusat data cloud indonesia hati menyebarkan hoaks
TedInvestigasi,aduh persidangan sengketa keterbukaan informasi gugatan kecurangan pemilihan kontrak alicloud otomatis jaringan negeri alicloud pusat data cloud indonesia hati menyebarkan hoaks
SahabatSaber,mengikuti prosedur puas hasil pemilihan kawal diputuskan pengadilan terima dukung oposisi pilihan cerewet sebar hoaks pagi ma barna selamat berpuasa
ExaExa314613,puasa puasa nekat bikin hoaks perselisihan pemilihan tempatnya mahkamah konstitusi
Bramfanggi,hoaks video kejadian pemilihan sebar berita hoaks
zainalmusyaffak,kali sirekap salah hoaks hoaks hoaks namanya kawal pemilihan penyandang dananya
traditionaldoct,hoaks menghalalkan drama korea skenario rakyat lupa pemilihan aneh ajaib gara korsleting angka pasangan calon populer angkanya melonjak super
MeilaN55726537,maaf orang anies gerak cepat lokasi bencana sumatra barat sebar hoaks asli orang sumpah satupun bantuan anies suara pa pemilihan
Piggys_INO,gen nyumbang beban pemilihan anjing mudah banget termakan hoaks militan banget tinja tinja pendukung gen plg menyebalkan menyebalkan
hanapaulina,kelompok bersuara bentuk kekecewaan kalah kelompok akademisi purnawirawan mahasiswa daerah bersuara turun jalan menolak kecurangan pemilihan pendukung oke gas bicara hoaks hey mobil tinja kau buta
makmur_o,terprovokasi waspada hoaks terprovokasi mari tunggu hasil resmi komisi pemilihan
riza_ajir,percaya hasil perhitungan suara komisi pemilihan wasit bermain pasangan calon menang film kotor memilih dirilis pemungutan suara indikasi kecurangan pemilihan film dianggap hoaks bantah data valid
riza_ajir,kecurangan penguasa sebrutal pemilihan ayolah buta membiarkan kejahatan film kotor memilih dirilis tanggal februari indikasi kecurangan pemilihan film dianggap hoaks bantah data valid
MGhazali73612,kasihan kalah hoaks kalah menyerah bodoh anggap hoaks ayo buktikan pemilihan ulang menang rakyat bodoh ani ganjar
diaharmayanti1,mudah terprovokasi hoaks pemilihan
riza_ajir,gunanya ibadah puasa calon presidennya menang curang buta membiarkan kejahatan film kotor memilih dirilis tanggal februari indikasi kecurangan pemilihan film dianggap hoaks bantah data valid
riza_ajir,kecurangan pemungutan suara memangnya dihitung dirilis film kotor memilih tanggal februari indikasi kecurangan pemilihan film dianggap hoaks bantah data valid
BabelBid,hati hati berita hoaks pasca pemilihan
riza_ajir,diguyur bantuan sosial susah hitung suara murni rakyat terbukti film kotor memilih dirilis pemilihan indikasi kecurangan dianggap hoaks silahkan kasih bukti valid dibantah
wrahardian2,ganjar suaranya jatuh berkampanye penuh kebencian hoaks komisi pemilihan transparan hasil dicurangi coba lihat perhitungan kawal pemilihan non pemerintah hasilnya ganjar suara masuk kawal pemilihan dituduh curang
d3vilicious,wawancara pengkhianat komite keamanan negara rusia metode badan intelijen soviet melemahkan barat hoaks fitnah mengadu domba bangsa barat indonesia pemilihan kali kalah ngamuk mengalah terima
i_bersatu,berita hoaks fitnah kecurangan pemilihan
RandiBe_,orang juru kampanye nasional prabowo pemilihan bikin hoaks dianiaya
annix_14,hati hoaks pemilihan
Mly17128177,tiktok orang orang tiktok riset literasi pemilihan kemarin buka tiktok hoaks
rfxinpo,he bodoh kawal pemilihan ambil data formulir manual bodoh propagandis bikin hoaks
reportharian,kecurangannya terstruktur pemilihan hasil suara kenyataannya susah banget mengubah pola pikir orang indonesia politik uang hoaks orang indonesia pilih calon presiden menyalahi aturan sadar
matucini,prose menjatuhkan monyet pemilihan sebar hoaks provokator menjatuhkan seumur hidup penjara
kuuupse,ratna sarumpaet pemilihan hoaks terbesar orang
ElKalMan,tolak hoaks menyudutkan pemilihan
JonesArdiansya,tolak hoaks menyudutkan pemilihan
TriantoHerson,mulut waras berfikirmu sudut pandang logika bangsa indonesia orang disuruh mempercayai hasil perhitungan cepat hasil pemilihan internalnya dibanding hasil perhitungan cepat hasil pemilihan penyelenggara pemilihan resmi berdasarkan undang undang
semutbukanbuaya,ratna sarumpaet mertuanya rio dewanto pemilihan bikin hoaks
KGempurbumi,alah hoaks pemilihan dunia pemenang bilang curang
ResaniMelissa,tolak hoaks menyudutkan pemilihan
KochengPosi,tolak hoaks menyudutkan pemilihan
KurniaM13984136,hati hati maraknya medium menyiarkan informasi hoaks pemilihan
PowerKuning73,waspada hoaks pemilihan
Jennife83085830,tolak hoaks menyudutkan pemilihan
bluepoison18J,bangun ruang digital bersih sehat demokrasi indonesia kuat pemilihan hoaks
RaafiRamadhan10,tuduhan kecurangan pemilihan gabung orang mencurangi hoaks maaf pernyataan palsu menyebabkan demo nama nyawa menghilang
i_bersatu,masyarakat cerdas tolak bentuk pemberitaan hoaks pemilihan
i_bersatu,tolak jauhi bentuk pemberitaan hoaks pemilihan
AryoDek0,anggota kepolisian sektor tingkir himbau petugas gerbang tol salatiga mewaspadai hoaks pemilihan
gwynethiraadong,anggota kepolisian sektor tingkir himbau petugas gerbang tol salatiga mewaspadai hoaks pemilihan
nug37665415,berita tempo anak cucunya diduga hoaks ujaran kebencian data dikonfirmasikan narasumbernya dipercaya kebenarannya subjektifitasnya mengemukakan wartawan pemimpin redaksinya netral pemilihan
Luffy_Wano21,anggota kepolisian sektor tingkir himbau petugas gerbang tol salatiga mewaspadai hoaks pemilihan
ANDIEbaket18,cerdas memilih memilah informasi waspada hoaks pasca pemilihan menjaga pemilihan aman damai sumber
humaspoldajbr,klarifikasi hoaks konteks menyesatkan video kondisi demo tanggal maret beredar video jutaan rakyat turun jalan duduki kantor dewan perwakilan rakyat majelis permusyawaratan rakyat tuntut batalkan pemilihan curang rakyat tuntut jokowi diberhentikan
boyy3333,pilih prabowo masuk akal memimpin negeri maaf pilih beliau hati imbalan sepeserpun pendukung pasangan calon suka bikin hoaks maaf kalah kalah pemilihan ulang ayo malu
LifeGreal,ayo fokus kecurangan pemilihan hak angket peralihan isu suka sebar hoaks fitnah akun pemecah umat beragama golongan orang munafik
TriantoHerson,fenomena politik pemilihan logika terbalik
TotokHandono,penyampaian pidato kemenangan penetapan resmi sah realisasi berita bohong hoaks upaya desain persepsi buruk pemilihan damai indikasi terselubung penghitungan suara etika menghargai aturan prose pemilihan
Polda_Malut,biarkan hoaks provokasi memecah belah mari jaga persatuan pemilihan aman sejuk bermartabat
AchmadShonnyArc,anies bantah pengalihan isu hasil pemilihan anies dikeluarkan daftar bohong hoaks
AbiebSyah087021,semoga hoaks berita dibangsa orang hati nurani berjuang melawan ketidakjujuran pemilihan
txtfromadrian,kawal pemilihan pelopor terciptanya pendukungnya dikasih perhitungan cepat hasil pemilihan percaya dikasih data komisi pemilihan percaya dikasih hasil kawal pemilihan percaya dikasih survei hoaks anies menang langsung mengunggah ulang menyukai membagikan facebook whatsapp cerita grup
humaspoldajbr,klarifikasi hoaks konten menyesatkan video jokowi joget oke gas bendera china pemilihan intervensi china beredar facebook presiden jokowi joget iringan lagu oke gas lagu lagu kampanye prabowo gibran
suryanililik1,pemilihan acara tahunan ajang pencarian bakat pemimpin nasional cerdas berintegitras menang silahkan menang jujur adil diterima rakyat indonesia pengaruh politik identitas amplop bantuan sosial ancaman
Na_Jiesya,maaf tahap wajar diluar kuasa toleransi ku pemilihan pendukung sebelah benci banget prabowo ancaman pembunuhan maaf blokir percaya hoaks menerima kenyataan bodoh
SulasAgus,bikin hoaks disoroti prose pemilihan etika penyelanggaranya jujur adil orang panik kebanyakan halusinasi
merbabumerapi1,ahok hidupnya botak botak ahok kerja hartanya percaya jualan hoaks menjilat keluarga mati kelaparan
TurnBackHoax,kepala desa diamuk warga kecurangan pemilihan pasangan calon nusa tenggara barat faktanya kejadian pengeroyokan kepala desa halmahera selatan menggelar sosialisasi dirangkaikan penyaluran bantuan langsung tunai pembayaran honor gaji aparatur desa
TurnBackHoax,indonesia corruption watch lokataru dijaga polisi kriti pemilihan menyesatkan memelintir isu fakta kriti pemilihan dijaga pengamanan kegiatan demonstrasi forum masyarakat pemuda mahasiswa timur cinta negara kesatuan republik indonesia selengkapnya
TurnBackHoax,komisi pemilihan memajukan jadwal penetapan hasil pemilihan februari agenda dilaksanakan komisi pemilihan februari rapat pleno penetapan hasil pemilihan lambat maret selengkapnya
gwynethiraadong,bhayangkara pembina keamanan ketertiban masyarakat mangunsari himbau warga terprovokasi hoaks pasca pemilihan
sukimayy_,bhayangkara pembina keamanan ketertiban masyarakat mangunsari himbau warga terprovokasi hoaks pasca pemilihan
HERITARMIZI1,tuduhan kuncian masif menyudutkan komisi pemilihan silahkan komisi pemilihan menyuruh mandiri jaringan audit forensik komisi pemilihan tuduhannya terbukti hoaks sejuk tenang tenteram pasca pemilihan
hyukaningning2,mengajak ribut kaitan pemilihan masuk akal ayo tanggapi debat berjam jam dipermasalahin hoaks giliran hak asasi manusia bilangnya melulu dibahas sakit
hyukaningning2,sumpah kampus teman resek abis bahas bahas anies kebanyakan hoaks omong omong ladenin hoaks anjing hubungan pemilihan anjinglah gereget malas banget menanggapi opini bodoh
geniuszio,ustad provokator partai sapi orang sebar hoaks pa pemilihan kemarin
polreslahat,cerdas memilih memilah informasi waspada hoaks pasca pemilihan menjaga pemilihan aman damai
anthonyluhulima,jauhkan gambar hoaks pemilihan berjalan keadilan perbaiki curang lapor badan pengawas pemilihan mahkamah konstitusi oke
MokoPdhe,pemilihan curang anak sebar hoaks mengalihkan perhatian publik bejatnya etik lurah
1122O8O8,dilarang kampanye pemilihan kemarin propagandis menyebar hoaks disana banget
1122O8O8,pengantin pemilihan sungguh menghapus aplikasi tiktok susah mengedukasi orang terlanjur terkena hoaks mencari kebenaran informasinya
intansboy,berkaca aksi ngumpulin pa pemilihan kalah yah termakan hoaks tiktok
3Muzaeny88005,terbaik culas curangnya pemilihan pelajar salah input praktik semoga kemenangan bencana republik indonesia takut alam disalahkan penguasa negeri jokowi alam salah pemimpinnya salah super hoaks tipu daya rakyat sadar
titah_timur2625,semoga upaya kekuasaan membungkam laknatullah indikasi kecurangan pemilihan roh negara telusuri prose dinilai hoaks
Moyne897,mari berkomitmen pemilihan adil transparan terpengaruh hoaks
fsaidhamzah,pendapat muka salah hak asasi manusia dijamin pasal undang undang dasar tindakan melawan hukum manipulasi suara pemilihan komisi pemilihan dilaporkan dugaan menyebarkan hoaks
PancasilaBumi,waspada hoaks pemilihan
pemiluraya2024,bermental kesatria akui kekalahan pemilihan berita hoaks memecah persatuan kesatuan
pemiluraya2024,hoaks pasca pemilihan berkembang medium sosial memecah belah persatuan kesatuan bangsa
officialntv_,forum persaudaraan umat islam banten berita hoaks pemilihan pecah belah kerukunan bangsa indonesia
TurnBackHoax,gibran mengamuk akibat kejadian tim sukses ganjar tunjukan bukti kecurangan jokowi pemilihan isi disajikan video informasi sesuai judul narator membacakan artikel pendapat kejadian dugaan kecurangan pemilihan hak
agungphr3321,kepolisian negara republik indonesia netral mempercayai panitia pemilihan cepat percaya hoaks
radityaris,halaman utamanya anjing menyukai doang langsung dihujani konten pembodohan hoaks pemilihan kubu sebelah menyukai
WarisanKakung,besok pemilihan tahunan tukang hoaks bro adu domba tokoh agama islam hatimu senang
WarisanKakung,tukang pembuat hoaks disaat pemilihan
WarisanKakung,konsisten cuitan lawan kecurangan pemilihan hoaks penguasa kebohongan hoaks terstruktur sistematis masif aman tangan penguasa
radarnusantara3,jawa kepolisian daerah jawa pasca pungut suara pemilihan tanggal februari kemarin dihimbau masyarakat waspadai hoaks beredar ketua bidang hubungan masyarakat kepolisian daerah jawa keterangan
Donie707,berita hoaks disebarkan orang islam langsung bilang kiamat orang munafik bawa berita cek cina celana
alan211261666,topik ulang angket pemilihan hoaks kesalahan input sirekap kecurangan hoaks input sirekap perbaiki pakai kontrol masyarakat
KudusHumas,berhenti hoaks generasi muda anti hoaks menciptakan pemilihan aman damai
Wiwiek_Rheso,pindah berasumsi negatif hukumnya sembarangan memerintah tipe tukang bikin rusuh hoaks menurutku ditangkap demo menghina menuduh orang pemilihan tuntutannya jokowi turun
Yurissa_Samosir,video hoaks beredar anies memimpin demo tolak hasil pemilihan paham
Yurissa_Samosir,beredar video hoaks anies baswedan memimpin demo tolak hasil pemilihan
penempaan,prabowo pemilihan tiktok dipuji berfungsi penangkal hoaks
subang_damai,jaga kondisi keamanan pasca pemilihan bijaknya bermedia sosial mudah terprovokasi hoaks memecah belah persatuan
subang_damai,mari jaga situasi keamanan ketertiban masyarakat pasca pemilihan bijaklah bermedia sosial kerukunan terpecah belah hoaks
Tetap_WaraSB,penyebar hoaks sirekap sistem rekayasa pemilihan data berpendirian menerbitkan
HumasBaja,himbauan kepolisian negara republik indonesia kampanye hoaks pemilihan ujaran kebencian ayo jaga kota batam disiplin loyalitas berkemampuan patuh hukum
deekaakbar,kebenaran gitu kali foto pemilihan aduh susah manusia berasa suci kriti bodoh penyebar hoaks berlawanan agama berkerudung pintar
CutSarina5,persatu nikmat cabut perubahan teriaklah sekencang kencangnya adik pemilihan curang menanggapi hoaks muntahkan propagandis laknat
Suroboy96849901,divisi hubungan masyarakat kepolisian negara republik indonesia kolaborasi medium lawan hoaks pasca pemilihan kepala divisi hubungan masyarakat kepolisian negara republik indonesia inspektur jenderal polisi doktor sandi nugroho sarjana hukum magister humaniora menerima audiensi medium gedung divisi hubungan masyarakat kepolisian negara republik indonesia markas kepolisian negara republik indonesia jakarta selasa
nevxya_laluna,sabar tiktok sarang hoaks mengalami pemilihan tiktok penuh fitnah memeriksa ulang pasangan calon saking kebangetannya fitnahnya
ShandiNugroho95,divisi hubungan masyarakat kepolisian negara republik indonesia kolaborasi medium lawan hoaks pasca pemilihan kepala divisi hubungan masyarakat kepolisian negara republik indonesia inspektur jenderal polisi doktor sandi nugroho sarjana hukum magister humaniora menerima audiensi medium tirto indonesia gedung divisi hubungan masyarakat kepolisian negara republik indonesia markas kepolisian negara republik indonesia jakarta selasa kunjungan
slothbabyyyy,orang kerja perusahaan bagus skeptis lihat pa kuliah oh aslinya pintar cerita menyentuh pasangan calon melulu pemilihan selesai keliatan gampang termakan hoaks
DJ_ATALIACHAN,waspada provokasi waspada hoaks pasca pemilihan
Adetorres17Ade,sekolah menengah ahmad dhani pemilihan beliau penjara gara fitnah bikin status hoaks akun aneh
humas_res_sbb,divisi hubungan masyarakat kepolisian negara republik indonesia kolaborasi medium lawan hoaks pasca pemilihan
MauNyaCurhataja,laporin sistem sirekapnya mengandung hoaks mengakibat kekacauan pemilihan
SereneNight__,pemilihan cuitan membenturkan agama cuitan unggahan hoaks positif lupa simpan pokoknya akun unggahan suka rawan bikin hoaks
pohh_rizal,bukti bodoh kumpulan manusia manusia bodoh termakan hoaks bukti kecurangan pemilihan terstruktur sistematis masif diverifikasi badan pengawas pemilihan mahkamah konstitusi namanya hoaks bodoh
simpulrakyat,upaya menenangkan situasi pasca pemilihan kepala satuan pembinaan masyarakat kepolisian resor pangkajene kepulauan ajak warga saring berita hoaks pangkajene kepulauan kepala satuan pembinaan masyarakat ajun komisaris polisi rusdi personelnya melaksanakan kegiatan upaya menenangkan situasi baca selengkapnya unggahan upaya menenangkan situasi
FansnyaCuplis,pengembangan karakter iroh bandingin prabowo iroh bikin hoaks naga punah sebelah menyebar hoaks menang pemilihan iroh berubah bangga mengejar orang menculik
pohh_rizal,bukti bodoh bukti menentukan kecurangan pemilihan dibuktikan persidangan mkbawaslu beredar hoaks dibikin kalah bersikap olah korban bodoh bodoh dipelihara
kawa_nKita,dewan perwakilan rakyat wakil penguasa hoaks pemilihan
PolsekSela38649,divisi hubungan masyarakat kepolisian negara republik indonesia kolaborasi medium lawan hoaks pasca pemilihan
johneliad,ayo berani bersembunyi dibalik dewan pers lawan tunjukin bukti sebar hoaks tempo bocor halus sebarkan hoaks partisan pemilihan kemarin
PolsekCibadak,berhenti berita hoaks wujudkan pemilihan aman damai kepolisian negara republik indonesia
Polsek_MBengkal,divisi hubungan masyarakat kepolisian negara republik indonesia kolaborasi medium lawan hoaks pasca pemilihan kepala divisi hubungan masyarakat kepolisian negara republik indonesia inspektur jenderal polisi doktor sandi nugroho sarjana hukum magister humaniora menerima audiensi medium gedung divisi hubungan masyarakat kepolisian negara republik indonesia markas kepolisian negara republik indonesia jakarta selasa
TurnBackHoax,kubu ganjar anies paparkan bukti kecurangan pemilihan hak angket informasi menyesatkan pratinjau isi video berkaitan klaim narasi kubu ganjar anies paparkan bukti kecurangan pemilihan hak angket
DimasAcong,gimana gabung pemilihan liburan bareng berita menolak gabung bilang hoaks tawaran gabung bagus gabung bagus butuh jawabanmu
Polsek_Kalidoni,divisi hubungan masyarakat kepolisian negara republik indonesia kolaborasi medium lawan hoaks pasca pemilihan kepala divisi hubungan masyarakat kepolisian negara republik indonesia inspektur jenderal polisi doktor sandi nugroho sarjana hukum magister humaniora menerima audiensi medium gedung divisi hubungan masyarakat kepolisian negara republik indonesia markas kepolisian negara republik indonesia jakarta selasa
kaliodida,pemilihan kali tiktok isinya kebanyakan hoaks fitnah
humaspoldajbr,berhenti berita hoaks wujudkan pemilihan aman damai kepolisian negara republik indonesia
